from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
5042,5042,0,240,,
5042,8059,0,240,,
5052,5719,0,240,,
5052,5725,0,240,,
5055,5656,0,240,,
5055,5678,0,240,,
5059,11701,2,360,,
5065,12938,2,300,,
5065,12942,2,300,,
5065,5028,0,240,,
5065,5255,0,240,,
5066,5066,0,240,,
5067,11127,2,300,,
5067,11130,2,300,,
5067,5067,0,240,,
5069,5069,0,240,,
5069,5250,0,240,,
5072,5104,0,240,,
5072,5140,0,240,,
5074,4949,0,240,,
5074,4984,0,240,,
5077,11629,2,480,,
5104,5021,0,240,,
5104,5072,0,240,,
5111,5059,0,240,,
5117,5659,0,240,,
5117,5675,0,240,,
5119,5119,0,240,,
5119,5125,0,240,,
5119,5723,0,240,,
512,1244,2,600,,
5122,10880,0,240,,
5122,10881,2,300,,
5122,11764,0,240,,
5122,11882,0,240,,
5122,5045,0,240,,
5122,5122,0,240,,
5122,5262,0,240,,
5122,5494,0,240,,
5122,5667,0,240,,
5122,5768,0,240,,
5122,5769,0,240,,
5122,5793,0,240,,
5122,5891,0,240,,
5122,6467,0,240,,
5124,5124,0,240,,
5124,5721,2,300,,
5127,5659,0,240,,
5127,5675,0,240,,
5138,11128,0,240,,
5138,11129,0,240,,
5140,5021,0,240,,
5140,5072,0,240,,
5148,5148,0,240,,
5148,5252,0,240,,
5148,5890,2,120,,
5148,6458,0,240,,
5148,7639,2,120,,
5176,5188,0,240,,
5176,5900,0,240,,
5180,11664,2,480,,
5180,5180,0,240,,
5180,5183,2,360,,
5180,5815,2,360,,
5180,9720,0,240,,
5183,11664,2,420,,
5183,5180,2,360,,
5183,5183,0,240,,
5183,5815,2,300,,
5183,9720,2,480,,
5187,5187,0,240,,
5216,6736,2,120,,
5216,7468,0,240,,
5216,7469,2,120,,
5216,7591,2,120,,
5216,7635,0,240,,
5230,4845,0,240,,
5230,4939,0,240,,
5230,5093,0,240,,
5230,5244,0,240,,
5230,5553,0,240,,
5230,6080,0,240,,
5230,6455,0,240,,
5242,5218,2,360,,
5242,6728,0,240,,
5242,6738,0,240,,
5250,5069,2,300,,
5250,5250,0,240,,
5250,5256,0,240,,
5250,5869,0,240,,
5252,5148,0,240,,
5252,6458,2,120,,
5256,5069,0,240,,
5256,5250,0,240,,
5256,5256,0,240,,
5256,5869,0,240,,
5274,5419,0,240,,
5274,6060,2,300,,
5275,5275,0,240,,
5275,5419,2,360,,
5285,5285,0,240,,
5285,5410,0,240,,
5285,6113,0,240,,
5285,6478,0,240,,
5287,11592,2,360,,
5287,5287,0,240,,
5287,5805,0,240,,
5287,5826,0,240,,
5288,11592,2,360,,
5288,5805,0,240,,
5288,5826,0,240,,
5295,5919,0,240,,
5295,5960,0,240,,
5311,5311,0,240,,
5323,5323,0,240,,
5332,11331,2,300,,
5332,11332,2,300,,
5335,11754,2,360,,
5335,5381,2,300,,
5336,5336,0,240,,
5336,7100,2,300,,
5336,8989,2,600,,
5341,11775,0,240,,
5341,5365,0,240,,
5341,5376,0,240,,
5350,5350,0,240,,
5350,9412,2,360,,
5352,12173,2,300,,
5352,5352,0,240,,
5352,7095,0,240,,
5352,7166,0,240,,
5352,7207,0,240,,
5352,7214,0,240,,
5352,7259,0,240,,
5354,5354,0,240,,
5358,5346,2,300,,
5359,5359,0,240,,
5360,5345,0,240,,
5360,7150,2,360,,
5360,7169,2,300,,
5374,5374,0,240,,
5381,5381,0,240,,
5389,10671,0,240,,
5389,5325,0,240,,
5389,5389,0,240,,
5404,10163,2,420,,
5404,10642,0,240,,
5404,5404,0,240,,
5405,5298,2,300,,
5408,5919,0,240,,
5408,5960,0,240,,
5410,5285,0,240,,
5410,6113,2,300,,
5410,6478,0,240,,
542,4887,0,240,,
5428,5428,0,240,,
5431,5431,0,240,,
5431,5548,2,360,,
5431,6089,2,360,,
5435,5435,0,240,,
5436,11704,0,240,,
5436,5436,0,240,,
5436,5542,0,240,,
5436,6139,0,240,,
5436,6174,0,240,,
5436,8854,0,240,,
5437,5437,0,240,,
5445,5445,0,240,,
5446,5526,2,360,,
5446,5528,2,360,,
5448,5524,2,300,,
5448,6186,2,300,,
545,11403,2,300,,
545,218,2,360,,
545,329,2,300,,
545,545,0,240,,
545,9136,0,240,,
5456,11074,0,240,,
5456,5456,0,240,,
5456,5516,2,300,,
5456,6459,0,240,,
5458,5514,2,300,,
5458,5703,2,360,,
5463,5463,0,240,,
5463,5510,2,300,,
5463,5634,2,300,,
5463,5744,2,300,,
5464,11858,0,240,,
5464,11860,0,240,,
5464,11861,0,240,,
5464,5464,0,240,,
5464,5509,0,240,,
5464,5593,0,240,,
5464,5633,0,240,,
5464,5700,0,240,,
5464,5743,0,240,,
5464,6000,0,240,,
5464,6077,0,240,,
5474,11077,2,300,,
5474,11078,2,300,,
549,10966,0,240,,
549,10967,2,360,,
5494,10880,2,120,,
5494,11764,2,300,,
5494,11882,0,240,,
5494,5045,2,120,,
5494,5122,2,120,,
5494,5262,2,120,,
5494,5667,2,120,,
5494,5768,2,120,,
5494,5769,2,120,,
5494,5793,2,120,,
5494,6467,2,120,,
5498,11077,2,360,,
5498,11078,2,360,,
55,55,0,240,,
5505,5638,2,300,,
5505,5697,2,360,,
5507,5507,0,240,,
5509,11858,0,240,,
5509,11860,0,240,,
5509,11861,0,240,,
5509,12949,0,240,,
5509,5464,0,240,,
5509,5509,0,240,,
5509,5593,0,240,,
5509,5633,0,240,,
5509,5700,0,240,,
5509,5743,0,240,,
5509,6000,0,240,,
5509,6077,0,240,,
5514,5514,0,240,,
5516,11074,0,240,,
5516,6459,0,240,,
5528,5446,0,240,,
5528,5528,0,240,,
5531,6094,2,300,,
5532,5444,2,300,,
5533,9021,2,300,,
5535,11755,0,240,,
5535,5441,0,240,,
5538,5538,0,240,,
5539,5539,0,240,,
5540,6341,2,300,,
5542,13013,0,240,,
5542,5542,0,240,,
5542,6088,0,240,,
5542,6195,2,360,,
5542,6340,2,300,,
5543,11704,2,420,,
5543,13013,2,420,,
5543,5543,0,240,,
5543,6139,0,240,,
5543,6174,2,360,,
5543,6195,2,300,,
5543,6340,2,300,,
5543,8854,2,360,,
5547,5432,2,300,,
5547,5547,0,240,,
5547,6321,2,360,,
5553,4845,0,240,,
5553,4939,0,240,,
5553,5093,2,120,,
5553,5230,0,240,,
5553,5244,0,240,,
5553,5997,2,120,,
5553,6080,2,120,,
5553,6455,0,240,,
5555,5555,0,240,,
5557,12944,2,300,,
5557,12945,2,360,,
5557,5557,0,240,,
5557,5628,2,360,,
5557,5629,0,240,,
5561,11122,0,240,,
5561,5583,0,240,,
5567,4925,0,240,,
5567,4933,0,240,,
5583,11122,0,240,,
5583,5561,0,240,,
5583,5583,0,240,,
5583,5623,0,240,,
5585,5621,0,240,,
5585,6464,0,240,,
5588,5588,0,240,,
5591,5596,0,240,,
5591,5706,2,300,,
5591,6078,0,240,,
5593,11858,0,240,,
5593,11860,0,240,,
5593,11861,2,300,,
5593,12949,0,240,,
5593,5464,0,240,,
5593,5509,0,240,,
5593,5593,0,240,,
5593,5633,0,240,,
5593,5700,0,240,,
5593,5743,0,240,,
5593,6000,0,240,,
5593,6077,0,240,,
5596,5591,2,300,,
5596,5596,0,240,,
5596,6078,2,300,,
56,11016,0,240,,
56,114,0,240,,
5601,5621,0,240,,
5601,6464,0,240,,
561,12670,2,300,,
561,287,2,300,,
5615,4925,2,360,,
5615,4933,0,240,,
5621,5585,0,240,,
5621,5601,0,240,,
5623,11122,0,240,,
5623,5561,0,240,,
5623,5583,0,240,,
5623,5623,0,240,,
5628,12944,2,360,,
5628,12945,2,360,,
5628,5629,0,240,,
5629,12944,2,300,,
5629,5557,0,240,,
5629,5628,0,240,,
5631,5631,0,240,,
5633,11858,0,240,,
5633,11860,0,240,,
5633,11861,0,240,,
5633,12949,0,240,,
5633,5464,0,240,,
5633,5593,0,240,,
5633,5700,0,240,,
5633,5743,0,240,,
5633,6000,0,240,,
5633,6077,0,240,,
5637,5467,2,300,,
5641,5708,0,240,,
5641,5737,0,240,,
5644,5690,0,240,,
5644,6462,0,240,,
5651,11131,0,240,,
5651,11132,0,240,,
5656,5034,0,240,,
5656,5055,0,240,,
5659,5117,0,240,,
5659,5127,0,240,,
5661,5673,2,300,,
5661,5837,0,240,,
5664,5670,0,240,,
5664,5722,2,300,,
5665,5665,0,240,,
5665,5668,0,240,,
5666,5668,2,300,,
5675,5117,0,240,,
5675,5127,0,240,,
5678,5034,0,240,,
5678,5055,0,240,,
5683,11131,0,240,,
5683,11132,0,240,,
569,110,0,240,,
569,59,2,300,,
569,60,2,300,,
5693,5708,2,300,,
5693,5737,0,240,,
5697,5467,2,360,,
5700,11858,0,240,,
5700,11860,0,240,,
5700,11861,2,300,,
5700,12949,0,240,,
5700,5464,0,240,,
5700,5509,0,240,,
5700,5593,0,240,,
5700,5633,0,240,,
5700,5700,0,240,,
5700,5743,0,240,,
5700,6000,0,240,,
5700,6077,0,240,,
5706,6078,0,240,,
5708,5641,0,240,,
5708,5693,2,300,,
5715,11133,0,240,,
5715,11134,0,240,,
5719,5037,0,240,,
5719,5052,0,240,,
5725,5037,0,240,,
5725,5052,0,240,,
5729,11133,0,240,,
5729,11134,0,240,,
5737,5641,2,300,,
5737,5693,0,240,,
5741,5703,2,300,,
5743,5509,0,240,,
5756,11135,0,240,,
5756,5756,0,240,,
5756,5781,0,240,,
5756,5797,0,240,,
5761,5796,2,360,,
5762,6469,0,240,,
5762,6480,0,240,,
5769,10880,0,240,,
5769,10881,0,240,,
5769,11764,0,240,,
5769,11882,0,240,,
5769,5045,0,240,,
5769,5122,0,240,,
5769,5262,0,240,,
5769,5494,0,240,,
5769,5667,0,240,,
5769,5668,0,240,,
5769,5768,0,240,,
5769,5769,0,240,,
5769,5793,0,240,,
5769,5891,0,240,,
5769,6467,2,300,,
5769,8057,2,300,,
5769,8060,2,300,,
5776,6469,2,300,,
5777,5761,0,240,,
5777,5777,0,240,,
5781,11135,0,240,,
5781,5797,0,240,,
5792,5745,2,300,,
5792,5937,2,360,,
5797,11135,0,240,,
5797,5756,0,240,,
5797,5781,0,240,,
5797,5797,0,240,,
5801,5955,0,240,,
5801,6004,0,240,,
5803,5954,0,240,,
5803,6114,0,240,,
5805,5287,2,360,,
5805,5288,2,360,,
5811,5820,0,240,,
5811,8967,0,240,,
5813,11490,0,240,,
5813,5818,0,240,,
5813,5909,0,240,,
5815,11664,2,300,,
5815,5180,2,360,,
5815,5183,2,300,,
5815,5815,0,240,,
5815,9720,0,240,,
582,582,0,240,,
5826,11592,0,240,,
5826,5287,2,300,,
5826,5288,2,360,,
5826,5805,0,240,,
5826,5826,0,240,,
5828,5954,0,240,,
5828,6114,0,240,,
5830,5955,0,240,,
5830,6004,0,240,,
5834,5761,2,300,,
5834,5777,2,300,,
584,405,0,240,,
584,4887,2,480,,
584,542,2,540,,
584,584,0,240,,
5844,5844,0,240,,
5844,8056,2,300,,
5844,8061,2,300,,
5845,9929,2,300,,
585,11473,2,300,,
585,585,0,240,,
5854,10159,0,240,,
5860,5845,0,240,,
5860,5860,0,240,,
5860,9929,2,300,,
5862,5844,0,240,,
5869,5069,0,240,,
5890,10914,0,240,,
5890,5148,0,240,,
5890,5252,0,240,,
5890,7639,0,240,,
59,11113,2,300,,
59,322,2,300,,
59,569,2,300,,
5918,11137,0,240,,
5918,9452,0,240,,
5919,5295,0,240,,
5919,5408,0,240,,
5935,11907,2,300,,
5935,5938,2,300,,
5935,6015,2,300,,
5954,5803,0,240,,
5954,5828,0,240,,
5955,5801,0,240,,
5955,5830,0,240,,
596,596,0,240,,
5960,5295,0,240,,
5960,5408,0,240,,
5961,11137,0,240,,
5961,9452,0,240,,
5975,5975,4,0,14036595,14036713
5975,5975,4,0,14036596,14036714
5975,5975,4,0,14036597,14036715
5975,5975,4,0,14036598,14036717
5975,5975,4,0,14036599,14036718
5975,5975,4,0,14036600,14036719
5975,5975,4,0,14036601,14036720
5975,5975,4,0,14036602,14036721
5975,5975,4,0,14036603,14036722
5975,5975,4,0,14036604,14036723
5975,5975,4,0,14036605,14036724
5975,5975,4,0,14036606,14036725
5975,5975,4,0,14036607,14036726
5975,5975,4,0,14036608,14036727
5975,5975,4,0,14036609,14036728
5975,5975,4,0,14036610,14036729
5975,5975,4,0,14036611,14036675
5975,5975,4,0,14036612,14036676
5975,5975,4,0,14036613,14036730
5975,5975,4,0,14036614,14036731
5975,5975,4,0,14036615,14036732
5975,5975,4,0,14036616,14036686
5975,5975,4,0,14036617,14036687
5975,5975,4,0,14036618,14036688
5975,5975,4,0,14036619,14036689
5975,5975,4,0,14036620,14036690
5975,5975,4,0,14036621,14036677
5975,5975,4,0,14036622,14036678
5975,5975,4,0,14036623,14036679
5975,5975,4,0,14036624,14036680
5975,5975,4,0,14036625,14036684
5975,5975,4,0,14036626,14036685
5975,5975,4,0,14036627,14036665
5975,5975,4,0,14036628,14036696
5975,5975,4,0,14036629,14036697
5975,5975,4,0,14036630,14036698
5975,5975,4,0,14036631,14036699
5975,5975,4,0,14036632,14036700
5975,5975,4,0,14036633,14036701
5975,5975,4,0,14036634,14036702
5975,5975,4,0,14036635,14036703
5975,5975,4,0,14036636,14036704
5975,5975,4,0,14036637,14036705
5975,5975,4,0,14036638,14036706
5975,5975,4,0,14036639,14036708
5975,5975,4,0,14036640,14036681
5975,5975,4,0,14036641,14036682
5975,5975,4,0,14036642,14036683
5975,5975,4,0,14036643,14036691
5975,5975,4,0,14036644,14036692
5975,5975,4,0,14036645,14036693
5975,5975,4,0,14036646,14036694
5975,5975,4,0,14036647,14036695
5975,5975,4,0,14036648,14036666
5975,5975,4,0,14036649,14036671
5975,5975,4,0,14036650,14036674
5975,5975,4,0,14036651,14036668
5975,5975,4,0,14036652,14036733
5975,5975,4,0,14036653,14036672
5975,5975,4,0,14036654,14036670
5975,5975,4,0,14036655,14036669
5975,5975,4,0,14036656,14036667
5975,5975,4,0,14036657,14036673
5975,5975,4,0,14036658,14036734
5975,5975,4,0,14036659,14036707
5975,5975,4,0,14036660,14036709
5975,5975,4,0,14036661,14036710
5975,5975,4,0,14036662,14036711
5975,5975,4,0,14036663,14036712
5975,5975,4,0,14036664,14036716
5975,5975,4,0,14036735,14036809
5975,5975,4,0,14036736,14036846
5975,5975,4,0,14036737,14036814
5975,5975,4,0,14036738,14036815
5975,5975,4,0,14036739,14036847
5975,5975,4,0,14036740,14036841
5975,5975,4,0,14036741,14036848
5975,5975,4,0,14036742,14036849
5975,5975,4,0,14036743,14036850
5975,5975,4,0,14036744,14036852
5975,5975,4,0,14036745,14036853
5975,5975,4,0,14036746,14036854
5975,5975,4,0,14036747,14036855
5975,5975,4,0,14036748,14036856
5975,5975,4,0,14036749,14036857
5975,5975,4,0,14036750,14036858
5975,5975,4,0,14036751,14036859
5975,5975,4,0,14036752,14036860
5975,5975,4,0,14036753,14036861
5975,5975,4,0,14036754,14036801
5975,5975,4,0,14036755,14036802
5975,5975,4,0,14036756,14036803
5975,5975,4,0,14036757,14036804
5975,5975,4,0,14036758,14036805
5975,5975,4,0,14036759,14036806
5975,5975,4,0,14036760,14036807
5975,5975,4,0,14036761,14036808
5975,5975,4,0,14036762,14036816
5975,5975,4,0,14036763,14036817
5975,5975,4,0,14036764,14036818
5975,5975,4,0,14036765,14036819
5975,5975,4,0,14036766,14036836
5975,5975,4,0,14036767,14036862
5975,5975,4,0,14036768,14036799
5975,5975,4,0,14036769,14036800
5975,5975,4,0,14036770,14036835
5975,5975,4,0,14036771,14036842
5975,5975,4,0,14036772,14036843
5975,5975,4,0,14036773,14036844
5975,5975,4,0,14036774,14036820
5975,5975,4,0,14036775,14036813
5975,5975,4,0,14036776,14036845
5975,5975,4,0,14036777,14036821
5975,5975,4,0,14036778,14036822
5975,5975,4,0,14036779,14036823
5975,5975,4,0,14036780,14036824
5975,5975,4,0,14036781,14036825
5975,5975,4,0,14036782,14036826
5975,5975,4,0,14036783,14036827
5975,5975,4,0,14036784,14036851
5975,5975,4,0,14036785,14036812
5975,5975,4,0,14036786,14036837
5975,5975,4,0,14036787,14036838
5975,5975,4,0,14036788,14036839
5975,5975,4,0,14036789,14036840
5975,5975,4,0,14036790,14036828
5975,5975,4,0,14036791,14036829
5975,5975,4,0,14036792,14036830
5975,5975,4,0,14036793,14036831
5975,5975,4,0,14036794,14036832
5975,5975,4,0,14036795,14036833
5975,5975,4,0,14036796,14036834
5975,5975,4,0,14036797,14036810
5975,5975,4,0,14036798,14036811
5975,5975,4,0,14036863,14036964
5975,5975,4,0,14036864,14036965
5975,5975,4,0,14036865,14036966
5975,5975,4,0,14036866,14036955
5975,5975,4,0,14036867,14036968
5975,5975,4,0,14036868,14036939
5975,5975,4,0,14036869,14036940
5975,5975,4,0,14036870,14036941
5975,5975,4,0,14036871,14036942
5975,5975,4,0,14036872,14036943
5975,5975,4,0,14036873,14036944
5975,5975,4,0,14036874,14036946
5975,5975,4,0,14036875,14036969
5975,5975,4,0,14036876,14036970
5975,5975,4,0,14036877,14036971
5975,5975,4,0,14036878,14036972
5975,5975,4,0,14036879,14036973
5975,5975,4,0,14036880,14036974
5975,5975,4,0,14036881,14036975
5975,5975,4,0,14036882,14036976
5975,5975,4,0,14036883,14036925
5975,5975,4,0,14036884,14036926
5975,5975,4,0,14036885,14036927
5975,5975,4,0,14036886,14036928
5975,5975,4,0,14036887,14036929
5975,5975,4,0,14036888,14036930
5975,5975,4,0,14036889,14036931
5975,5975,4,0,14036890,14036932
5975,5975,4,0,14036891,14036933
5975,5975,4,0,14036892,14036945
5975,5975,4,0,14036893,14036920
5975,5975,4,0,14036894,14036921
5975,5975,4,0,14036895,14036934
5975,5975,4,0,14036896,14036935
5975,5975,4,0,14036897,14036936
5975,5975,4,0,14036898,14036937
5975,5975,4,0,14036899,14036938
5975,5975,4,0,14036900,14036947
5975,5975,4,0,14036901,14036948
5975,5975,4,0,14036902,14036949
5975,5975,4,0,14036903,14036950
5975,5975,4,0,14036904,14036951
5975,5975,4,0,14036905,14036952
5975,5975,4,0,14036906,14036953
5975,5975,4,0,14036907,14036954
5975,5975,4,0,14036908,14036956
5975,5975,4,0,14036909,14036957
5975,5975,4,0,14036910,14036922
5975,5975,4,0,14036911,14036923
5975,5975,4,0,14036912,14036967
5975,5975,4,0,14036913,14036958
5975,5975,4,0,14036914,14036959
5975,5975,4,0,14036915,14036960
5975,5975,4,0,14036916,14036961
5975,5975,4,0,14036917,14036962
5975,5975,4,0,14036918,14036963
5975,5975,4,0,14036919,14036924
5991,2410,0,240,,
5991,5991,0,240,,
5997,4845,0,240,,
5997,4939,0,240,,
5997,5093,0,240,,
5997,5230,0,240,,
5997,5244,0,240,,
5997,5553,0,240,,
5997,6080,0,240,,
5997,6455,0,240,,
60,110,0,240,,
60,11113,0,240,,
60,569,0,240,,
60,60,0,240,,
6004,5801,0,240,,
6004,5830,0,240,,
6006,6006,0,240,,
6006,6068,2,300,,
6006,6470,2,300,,
6006,6479,2,300,,
6019,11123,0,240,,
6019,11124,0,240,,
6038,10189,2,360,,
6039,10189,0,240,,
6039,10701,2,360,,
6039,6038,2,360,,
604,10481,0,240,,
6051,11075,0,240,,
6051,11076,0,240,,
606,607,2,360,,
6068,6006,2,300,,
6068,6470,0,240,,
6068,6479,0,240,,
6073,11123,0,240,,
6073,11124,0,240,,
6077,11858,0,240,,
6077,11860,0,240,,
6077,5464,0,240,,
6077,5509,0,240,,
6077,5633,0,240,,
6077,5700,0,240,,
6077,5743,0,240,,
6080,4845,0,240,,
6080,4939,0,240,,
6080,5093,0,240,,
6080,5244,0,240,,
6080,5553,0,240,,
6080,6080,0,240,,
6080,6455,0,240,,
6086,2409,0,240,,
6086,6086,0,240,,
6088,11704,2,360,,
6088,13013,2,420,,
6088,5543,2,360,,
6088,6088,0,240,,
6088,6174,2,300,,
6088,6195,0,240,,
6088,6340,2,300,,
6088,8854,2,300,,
6094,6094,0,240,,
6095,12395,2,300,,
61,61,0,240,,
6103,12260,2,300,,
6103,6103,0,240,,
6103,6126,2,360,,
6107,11905,0,240,,
6107,6107,0,240,,
6107,6120,0,240,,
6113,5285,0,240,,
6113,5410,0,240,,
6113,6478,0,240,,
6114,5803,0,240,,
6114,5828,0,240,,
6116,5925,0,240,,
6116,6111,0,240,,
6116,6116,0,240,,
6124,6028,0,240,,
6124,6053,0,240,,
6124,6124,0,240,,
613,1,2,300,,
613,613,4,0,13999855,13999057
613,613,4,0,13999856,13999059
613,613,4,0,13999857,13999058
613,613,4,0,13999858,13999079
613,613,4,0,13999859,13999162
613,613,4,0,13999860,13999112
613,613,4,0,13999861,13999166
613,613,4,0,13999862,13999061
613,613,4,0,13999863,13999097
613,613,4,0,13999864,13999107
613,613,4,0,13999865,13999134
613,613,4,0,13999866,13999136
613,613,4,0,13999867,13999135
613,613,4,0,13999868,13999137
613,613,4,0,13999869,13999129
613,613,4,0,13999870,13999130
613,613,4,0,13999871,13999103
613,613,4,0,13999872,13999071
613,613,4,0,13999873,13999168
613,613,4,0,13999874,13999119
613,613,4,0,13999875,13999157
613,613,4,0,13999876,13999091
613,613,4,0,13999877,13999099
613,613,4,0,13999878,13999125
613,613,4,0,13999879,13999108
613,613,4,0,13999880,13999088
613,613,4,0,13999881,13999080
613,613,4,0,13999882,13999068
613,613,4,0,13999883,13999117
613,613,4,0,13999884,13999144
613,613,4,0,13999885,13999073
613,613,4,0,13999886,13999109
613,613,4,0,13999887,13999142
613,613,4,0,13999888,13999110
613,613,4,0,13999889,13999063
613,613,4,0,13999890,13999120
613,613,4,0,13999891,13999081
613,613,4,0,13999892,13999066
613,613,4,0,13999893,13999143
613,613,4,0,13999894,13999150
613,613,4,0,13999895,13999114
613,613,4,0,13999896,13999156
613,613,4,0,13999897,13999102
613,613,4,0,13999898,13999062
613,613,4,0,13999899,13999139
613,613,4,0,13999900,13999138
613,613,4,0,13999901,13999140
613,613,4,0,13999902,13999106
613,613,4,0,13999903,13999105
613,613,4,0,13999904,13999067
613,613,4,0,13999905,13999092
613,613,4,0,13999906,13999124
613,613,4,0,13999907,13999064
613,613,4,0,13999908,13999065
613,613,4,0,13999909,13999163
613,613,4,0,13999910,13999147
613,613,4,0,13999911,13999077
613,613,4,0,13999912,13999083
613,613,4,0,13999913,13999155
613,613,4,0,13999914,13999116
613,613,4,0,13999915,13999076
613,613,4,0,13999916,13999146
613,613,4,0,13999917,13999160
613,613,4,0,13999918,13999069
613,613,4,0,13999919,13999128
613,613,4,0,13999920,13999095
613,613,4,0,13999921,13999082
613,613,4,0,13999922,13999078
613,613,4,0,13999923,13999084
613,613,4,0,13999924,13999121
613,613,4,0,13999925,13999096
613,613,4,0,13999926,13999154
613,613,4,0,13999927,13999060
613,613,4,0,13999928,13999173
613,613,4,0,13999929,13999094
613,613,4,0,13999930,13999115
613,613,4,0,13999931,13999149
613,613,4,0,13999932,13999169
613,613,4,0,13999933,13999085
613,613,4,0,13999934,13999126
613,613,4,0,13999935,13999072
613,613,4,0,13999936,13999113
613,613,4,0,13999937,13999087
613,613,4,0,13999938,13999167
613,613,4,0,13999939,13999118
613,613,4,0,13999940,13999111
613,613,4,0,13999941,13999133
613,613,4,0,13999942,13999161
613,613,4,0,13999943,13999104
613,613,4,0,13999944,13999101
613,613,4,0,13999945,13999090
613,613,4,0,13999946,13999075
613,613,4,0,13999947,13999159
613,613,4,0,13999948,13999122
613,613,4,0,13999949,13999123
613,613,4,0,13999950,13999145
613,613,4,0,13999951,13999170
613,613,4,0,13999952,13999171
613,613,4,0,13999953,13999164
613,613,4,0,13999954,13999131
613,613,4,0,13999955,13999127
613,613,4,0,13999956,13999132
613,613,4,0,13999957,13999086
